"relative_path","status","old_exists","clean_exists","old_full_path","clean_full_path","old_size","clean_size","old_modified_utc","clean_modified_utc","old_sha256","clean_sha256"
"step6_7_full128_step67_hardening_source_guard_retry_2026-03-28.yaml","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\step6_7_full128_step67_hardening_source_guard_retry_2026-03-28.yaml","","919","","2026-03-28T23:50:32.4521566Z","","C868F52CF98E14799817B1335E1B0391DD012155BD140D892B4AF8623FE30C70",""
"step6_7_full128_target_discriminative_clause_repair_2026-03-29.yaml","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\step6_7_full128_target_discriminative_clause_repair_2026-03-29.yaml","","919","","2026-03-29T16:21:59.5212656Z","","F629CE143E07B49BE0C6A5B3CF0DF7218C4B14515FEB5D5732072B6E58A4F84D",""
"step6_8_full128_balance_repair_retry_2026-03-28.yaml","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\step6_8_full128_balance_repair_retry_2026-03-28.yaml","","263","","2026-03-28T16:20:18.1286430Z","","FD98EDAA93A5E2BFEC8DA273B1923CF3CF5F7DBD5E92201D88DA709084130E84",""
"step6_8_full128_definition_admissibility_repair_2026-03-30.yaml","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\step6_8_full128_definition_admissibility_repair_2026-03-30.yaml","","263","","2026-03-30T12:35:46.7693669Z","","938D7600CC8499285680F8E8012545DAF49B1BF735088AEBFC7313481C5A892F",""
"step6_8_full128_field_stability_approve_provenance_repair_2026-03-30.yaml","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\step6_8_full128_field_stability_approve_provenance_repair_2026-03-30.yaml","","263","","2026-03-30T00:43:09.7538517Z","","91351E51BC52000F56DDC8D684379D702956FCBD4B3561311FDEF2C070A69044",""
"step6_8_full128_model_rewrite_2026-03-27.yaml","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\step6_8_full128_model_rewrite_2026-03-27.yaml","","263","","2026-03-28T01:03:10.7375502Z","","C3FD1F1B188E862EA6C17599A47DAFF06ED14BD5731A6C913919A516754F0095",""
"step6_8_full128_narrow_source_faithfulness_hardening_2026-03-29.yaml","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\step6_8_full128_narrow_source_faithfulness_hardening_2026-03-29.yaml","","263","","2026-03-29T15:23:36.5708253Z","","C24321760B4AB00B77717E3361952047542E0F0AED16703DB34A08E4F7C7F673",""
"step6_8_full128_scope_redesign_2026-03-28.yaml","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\step6_8_full128_scope_redesign_2026-03-28.yaml","","263","","2026-03-28T13:13:19.4900172Z","","75CC2F1039047CBC5C84A290815498D28940B84CB5811B8D633AA3AED81D0B68",""
"step6_8_full128_source_faithfulness_repair_2026-03-28.yaml","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\step6_8_full128_source_faithfulness_repair_2026-03-28.yaml","","263","","2026-03-28T18:56:42.0322699Z","","6A6B54BBDA63C782394D5271277F9914CA4DC452B33730F846DFBF69E807BF25",""
"step6_8_full128_step67_hardening_2026-03-28.yaml","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\step6_8_full128_step67_hardening_2026-03-28.yaml","","263","","2026-03-28T23:41:40.4794033Z","","BB067C5226E4D84A003F86129DAA6C6C8585A64E361E79B6A6EDECE67F138933",""
"step6_8_full128_step67_hardening_source_guard_retry_2026-03-28.yaml","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\step6_8_full128_step67_hardening_source_guard_retry_2026-03-28.yaml","","263","","2026-03-29T01:35:41.0914124Z","","62F9DDDCF22A3B2700E5597B3430D987A4481EB89F9D2DDEB2B4330B67F7AF5D",""
"step6_8_full128_target_discriminative_clause_repair_2026-03-29.yaml","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\step6_8_full128_target_discriminative_clause_repair_2026-03-29.yaml","","263","","2026-03-29T21:46:36.5644422Z","","7AE764A0341DF88FCF15509AAC582D1F1B0015F0A010BF87B27FE08D0AC7E53F",""
"STEP6_SCHEMA_LINEAGE.md","old_only","True","False","R:\Thesis Project\KC_L v2 - Copy\STEP6_SCHEMA_LINEAGE.md","","36337","","2026-03-06T12:12:08.3595027Z","","7B04F32DC1ABEC898AD245D21DB46BF3B162BBF6066D358AFCCC717E8A3BBF32",""
"steps/README.md","clean_only","False","True","","R:\Thesis Project\KC_L v2 - Cleaner\steps\README.md","","422","","2026-04-01T23:39:03.0323741Z","","CA878BDCD1ABB06DA10C1F769753174B8C222D1B1A2A6607114B1EAFED0FC7C3"
"steps/step_01_5_hierarchy_overlay/scripts/run_step01_5_hierarchy_overlay.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_01_5_hierarchy_overlay\scripts\run_step01_5_hierarchy_overlay.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_01_5_hierarchy_overlay\scripts\run_step01_5_hierarchy_overlay.py","10107","10107","2026-03-10T00:51:14.4871415Z","2026-03-10T00:51:14.4871415Z","2DC35E3C33FA8F314CF3D606D4C878F58B60891DB1E3D03DF8926226C5443C8A","2DC35E3C33FA8F314CF3D606D4C878F58B60891DB1E3D03DF8926226C5443C8A"
"steps/step_01_6_topic_library_draft/scripts/run_step01_6_topic_library_draft.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_01_6_topic_library_draft\scripts\run_step01_6_topic_library_draft.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_01_6_topic_library_draft\scripts\run_step01_6_topic_library_draft.py","13992","13992","2026-04-01T12:30:03.8388080Z","2026-04-01T12:30:03.8388080Z","1D9E7B0309B3F5550B363FF2BD501F30B768191C70904DF85853B73CAF8F1F32","1D9E7B0309B3F5550B363FF2BD501F30B768191C70904DF85853B73CAF8F1F32"
"steps/step_01_6_topic_library_draft/scripts/run_step01_6_topic_library_quality_redraft.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_01_6_topic_library_draft\scripts\run_step01_6_topic_library_quality_redraft.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_01_6_topic_library_draft\scripts\run_step01_6_topic_library_quality_redraft.py","48120","48120","2026-04-01T13:23:49.0222054Z","2026-04-01T13:23:49.0222054Z","6A7FC31AD74F69F787C9AAB0DDC4C9C45CC2A579813CC2432DC59F19F5C3335F","6A7FC31AD74F69F787C9AAB0DDC4C9C45CC2A579813CC2432DC59F19F5C3335F"
"steps/step_01_7_knowledge_library_schema_validation/scripts/run_step01_7_knowledge_library_schema_validation.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_01_7_knowledge_library_schema_validation\scripts\run_step01_7_knowledge_library_schema_validation.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_01_7_knowledge_library_schema_validation\scripts\run_step01_7_knowledge_library_schema_validation.py","11246","11246","2026-04-01T16:02:48.9870560Z","2026-04-01T16:02:48.9870560Z","12D96D189FA31EDBFD15F1F4F08EEABE4980412A15F05F49ABE5FF06DBE0CA4D","12D96D189FA31EDBFD15F1F4F08EEABE4980412A15F05F49ABE5FF06DBE0CA4D"
"steps/step_01_8_knowledge_library_access_layer/scripts/run_step01_8_knowledge_library_access_layer.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_01_8_knowledge_library_access_layer\scripts\run_step01_8_knowledge_library_access_layer.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_01_8_knowledge_library_access_layer\scripts\run_step01_8_knowledge_library_access_layer.py","11724","11724","2026-04-01T16:23:18.8235700Z","2026-04-01T16:23:18.8235700Z","F320D33306DF0A5B68968933A3075E1FF6A21FD3C28B995C29DBACB4938929A5","F320D33306DF0A5B68968933A3075E1FF6A21FD3C28B995C29DBACB4938929A5"
"steps/step_01_9_knowledge_library_grounding_bridge/scripts/run_step01_9_knowledge_library_grounding_bridge.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_01_9_knowledge_library_grounding_bridge\scripts\run_step01_9_knowledge_library_grounding_bridge.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_01_9_knowledge_library_grounding_bridge\scripts\run_step01_9_knowledge_library_grounding_bridge.py","16102","16102","2026-04-01T16:41:43.7468854Z","2026-04-01T16:41:43.7468854Z","C7076A4FBCEE54A94CB6FD5AB6F3AB91F42D4B1C1C14101E580B59D222A1ADB4","C7076A4FBCEE54A94CB6FD5AB6F3AB91F42D4B1C1C14101E580B59D222A1ADB4"
"steps/step_01_hierarchy/outputs/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_01_hierarchy\outputs\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_01_hierarchy\outputs\.gitkeep","0","0","2026-02-28T21:12:58.3804646Z","2026-02-28T21:12:58.3804646Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_01_hierarchy/resources/notes.md","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_01_hierarchy\resources\notes.md","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_01_hierarchy\resources\notes.md","0","0","2026-02-28T21:12:58.3804646Z","2026-02-28T21:12:58.3804646Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_01_hierarchy/scripts/01_hierarchy_normalize.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_01_hierarchy\scripts\01_hierarchy_normalize.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_01_hierarchy\scripts\01_hierarchy_normalize.py","4718","4718","2026-02-28T21:16:01.1835006Z","2026-02-28T21:16:01.1835006Z","E7F4EF766EE4F910968A5AF9CE5C167A1AA49CDF2D434031C99530D320A797C0","E7F4EF766EE4F910968A5AF9CE5C167A1AA49CDF2D434031C99530D320A797C0"
"steps/step_02_pdf_ingest_blockstore/resources/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_02_pdf_ingest_blockstore\resources\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_02_pdf_ingest_blockstore\resources\.gitkeep","0","0","2026-03-01T12:11:44.3739331Z","2026-03-01T12:11:44.3739331Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_02_pdf_ingest_blockstore/resources/step2.default.yaml","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_02_pdf_ingest_blockstore\resources\step2.default.yaml","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_02_pdf_ingest_blockstore\resources\step2.default.yaml","1161","1161","2026-03-01T23:55:23.4292658Z","2026-03-01T23:55:23.4292658Z","96DF277388E822942F86ED91AE233D4E8FF64E19D118293F0197486D037E35E3","96DF277388E822942F86ED91AE233D4E8FF64E19D118293F0197486D037E35E3"
"steps/step_02_pdf_ingest_blockstore/scripts/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_02_pdf_ingest_blockstore\scripts\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_02_pdf_ingest_blockstore\scripts\.gitkeep","0","0","2026-03-01T12:11:44.3720130Z","2026-03-01T12:11:44.3720130Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_02_pdf_ingest_blockstore/scripts/run_step2_all.ps1","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_02_pdf_ingest_blockstore\scripts\run_step2_all.ps1","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_02_pdf_ingest_blockstore\scripts\run_step2_all.ps1","1706","1706","2026-03-01T23:55:00.3573988Z","2026-03-01T23:55:00.3573988Z","E5C18049B85D2D3386225187DA3F191C496FA930E7A1B64052D8EAA1CF4A84A1","E5C18049B85D2D3386225187DA3F191C496FA930E7A1B64052D8EAA1CF4A84A1"
"steps/step_02_pdf_ingest_blockstore/scripts/run_step2.ps1","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_02_pdf_ingest_blockstore\scripts\run_step2.ps1","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_02_pdf_ingest_blockstore\scripts\run_step2.ps1","1932","1932","2026-03-01T23:54:45.4491320Z","2026-03-01T23:54:45.4491320Z","6EA4B069462BB9FC99D71215082C18ED825B89703EBC289650F3C9C3F646F418","6EA4B069462BB9FC99D71215082C18ED825B89703EBC289650F3C9C3F646F418"
"steps/step_02_pdf_ingest_blockstore/scripts/run_step2.py","changed","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_02_pdf_ingest_blockstore\scripts\run_step2.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_02_pdf_ingest_blockstore\scripts\run_step2.py","2057","6543","2026-03-01T12:14:10.3574288Z","2026-04-03T20:24:05.5298093Z","113C0615724C449D6DBE23FAE14A704A3D433B88B53B6B02959B6F3199EF7287","3377313055A32DD7A6AD706957FE3136464ADAF0948076CB722B14E454412C18"
"steps/step_02_pdf_ingest/outputs/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_02_pdf_ingest\outputs\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_02_pdf_ingest\outputs\.gitkeep","0","0","2026-02-28T22:57:18.1092963Z","2026-02-28T22:57:18.1092963Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_02_pdf_ingest/resources/config/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_02_pdf_ingest\resources\config\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_02_pdf_ingest\resources\config\.gitkeep","0","0","2026-02-28T22:57:18.1072577Z","2026-02-28T22:57:18.1072577Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_02_pdf_ingest/scripts/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_02_pdf_ingest\scripts\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_02_pdf_ingest\scripts\.gitkeep","0","0","2026-02-28T22:57:18.1030333Z","2026-02-28T22:57:18.1030333Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_03_5_blockstore_cleanup/resources/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_03_5_blockstore_cleanup\resources\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_03_5_blockstore_cleanup\resources\.gitkeep","0","0","2026-03-03T15:05:53.2609726Z","2026-03-03T15:05:53.2609726Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_03_5_blockstore_cleanup/resources/step3_5.default.yaml","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_03_5_blockstore_cleanup\resources\step3_5.default.yaml","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_03_5_blockstore_cleanup\resources\step3_5.default.yaml","1387","1387","2026-03-03T15:06:34.9990487Z","2026-03-03T15:06:34.9990487Z","C461B1945076D8E9F4297B9647D568C44949DAA5608A9505B205535BD7A3ECB6","C461B1945076D8E9F4297B9647D568C44949DAA5608A9505B205535BD7A3ECB6"
"steps/step_03_5_blockstore_cleanup/scripts/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_03_5_blockstore_cleanup\scripts\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_03_5_blockstore_cleanup\scripts\.gitkeep","0","0","2026-03-03T15:05:53.2579775Z","2026-03-03T15:05:53.2579775Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_03_5_blockstore_cleanup/scripts/run_step3_5.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_03_5_blockstore_cleanup\scripts\run_step3_5.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_03_5_blockstore_cleanup\scripts\run_step3_5.py","4045","4045","2026-03-03T15:08:06.2069461Z","2026-03-03T15:08:06.2069461Z","E0BEBC8FA027574E0DA556E842CF58AE7AF91AC195BDBA81EF617B2F0660405E","E0BEBC8FA027574E0DA556E842CF58AE7AF91AC195BDBA81EF617B2F0660405E"
"steps/step_03_6_math_salvage/outputs/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_03_6_math_salvage\outputs\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_03_6_math_salvage\outputs\.gitkeep","0","0","2026-03-03T15:30:26.2401135Z","2026-03-03T15:30:26.2401135Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_03_6_math_salvage/resources/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_03_6_math_salvage\resources\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_03_6_math_salvage\resources\.gitkeep","0","0","2026-03-03T15:30:26.2225919Z","2026-03-03T15:30:26.2225919Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_03_6_math_salvage/resources/step3_6.default.yaml","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_03_6_math_salvage\resources\step3_6.default.yaml","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_03_6_math_salvage\resources\step3_6.default.yaml","1510","1510","2026-03-03T22:38:03.7561703Z","2026-03-03T22:38:03.7561703Z","F829A59F81B642464D7DD9D0C0981D9449FAD54243892FDB52967E51BAB55233","F829A59F81B642464D7DD9D0C0981D9449FAD54243892FDB52967E51BAB55233"
"steps/step_03_6_math_salvage/scripts/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_03_6_math_salvage\scripts\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_03_6_math_salvage\scripts\.gitkeep","0","0","2026-03-03T15:30:26.2205863Z","2026-03-03T15:30:26.2205863Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_03_6_math_salvage/scripts/run_step3_6.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_03_6_math_salvage\scripts\run_step3_6.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_03_6_math_salvage\scripts\run_step3_6.py","4842","4842","2026-03-03T22:05:20.4555458Z","2026-03-03T22:05:20.4555458Z","7D8607068273D1C0E6874E1E81D2948BC4DA346DD9A95DA6877C441816198BE1","7D8607068273D1C0E6874E1E81D2948BC4DA346DD9A95DA6877C441816198BE1"
"steps/step_03_doctree_index/resources/step3.default.yaml","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_03_doctree_index\resources\step3.default.yaml","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_03_doctree_index\resources\step3.default.yaml","809","809","2026-03-03T10:37:01.4091622Z","2026-03-03T10:37:01.4091622Z","2BFD6280681F91134F1C742C4281ACA63B5F56C8FDE8E9660B8AFFD9B54FE7AE","2BFD6280681F91134F1C742C4281ACA63B5F56C8FDE8E9660B8AFFD9B54FE7AE"
"steps/step_03_doctree_index/scripts/run_step3.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_03_doctree_index\scripts\run_step3.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_03_doctree_index\scripts\run_step3.py","8073","8073","2026-03-03T11:05:46.0831389Z","2026-03-03T11:05:46.0831389Z","5A0C54F3DE2EA315D4C8198B06BCC5581B2C4568DDE68FD75E6E54E87761A15D","5A0C54F3DE2EA315D4C8198B06BCC5581B2C4568DDE68FD75E6E54E87761A15D"
"steps/step_04_2_patches/scripts/freeze_step4_patches_set.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_2_patches\scripts\freeze_step4_patches_set.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_2_patches\scripts\freeze_step4_patches_set.py","8011","8011","2026-03-05T19:29:23.5054775Z","2026-03-05T19:29:23.5054775Z","A0FB6D74B1E00F1E988F53C0818DE7C9E5E08B090BB1F20308ED75B0C7F21007","A0FB6D74B1E00F1E988F53C0818DE7C9E5E08B090BB1F20308ED75B0C7F21007"
"steps/step_04_5_sentence_overlay/resources/step4_5.default.yaml","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_5_sentence_overlay\resources\step4_5.default.yaml","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_5_sentence_overlay\resources\step4_5.default.yaml","2140","2140","2026-03-07T23:04:08.9011766Z","2026-03-07T23:04:08.9011766Z","0228029085F72E1344BFE9813B4536C54AA4C289BFCC6F5D2499522ED6D7F06D","0228029085F72E1344BFE9813B4536C54AA4C289BFCC6F5D2499522ED6D7F06D"
"steps/step_04_5_sentence_overlay/scripts/run_step4_5.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_5_sentence_overlay\scripts\run_step4_5.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_5_sentence_overlay\scripts\run_step4_5.py","36816","36816","2026-03-07T23:09:10.7133726Z","2026-03-07T23:09:10.7133726Z","660C964690ED723D51C512A4A0F19AA4BE592006497BD1D5B5AA5850C2266FE6","660C964690ED723D51C512A4A0F19AA4BE592006497BD1D5B5AA5850C2266FE6"
"steps/step_04_structure_retrieval_index/resources/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_structure_retrieval_index\resources\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_structure_retrieval_index\resources\.gitkeep","0","0","2026-03-04T10:44:49.7705637Z","2026-03-04T10:44:49.7705637Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_04_structure_retrieval_index/resources/step4.default.yaml","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_structure_retrieval_index\resources\step4.default.yaml","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_structure_retrieval_index\resources\step4.default.yaml","972","972","2026-03-04T11:07:10.0996369Z","2026-03-04T11:07:10.0996369Z","6D475AE1387AD50D204E8A87666266873072B2A8BF062E1ED6CDB00E0AEE281A","6D475AE1387AD50D204E8A87666266873072B2A8BF062E1ED6CDB00E0AEE281A"
"steps/step_04_structure_retrieval_index/resources/step4.index.yaml","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_structure_retrieval_index\resources\step4.index.yaml","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_structure_retrieval_index\resources\step4.index.yaml","1495","1495","2026-03-05T23:02:22.0762916Z","2026-03-05T23:02:22.0762916Z","CC7A678861245CC6A24311995FE32CD97AF822A15C6AB915D460224185E8373D","CC7A678861245CC6A24311995FE32CD97AF822A15C6AB915D460224185E8373D"
"steps/step_04_structure_retrieval_index/resources/step4.patches.yaml","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_structure_retrieval_index\resources\step4.patches.yaml","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_structure_retrieval_index\resources\step4.patches.yaml","1165","1165","2026-03-04T13:44:10.1346465Z","2026-03-04T13:44:10.1346465Z","58B1C301E3F05A33544BD1913167E639268C325F618CF19B198D5C9ABBD45C64","58B1C301E3F05A33544BD1913167E639268C325F618CF19B198D5C9ABBD45C64"
"steps/step_04_structure_retrieval_index/scripts/.gitkeep","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_structure_retrieval_index\scripts\.gitkeep","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_structure_retrieval_index\scripts\.gitkeep","0","0","2026-03-04T10:44:49.7780597Z","2026-03-04T10:44:49.7780597Z","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855"
"steps/step_04_structure_retrieval_index/scripts/check_step4_patches.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_structure_retrieval_index\scripts\check_step4_patches.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_structure_retrieval_index\scripts\check_step4_patches.py","3158","3158","2026-03-04T12:24:51.4256507Z","2026-03-04T12:24:51.4256507Z","5D350B41E416312DEC610E40037ED1DD380D1F78A303492E432F29A80684B5F2","5D350B41E416312DEC610E40037ED1DD380D1F78A303492E432F29A80684B5F2"
"steps/step_04_structure_retrieval_index/scripts/freeze_step4_index_set.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_structure_retrieval_index\scripts\freeze_step4_index_set.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_structure_retrieval_index\scripts\freeze_step4_index_set.py","20644","20644","2026-03-06T01:15:23.4560761Z","2026-03-06T01:15:23.4560761Z","12C01255156BCEB7603FF2C6C26888ACBF98240FC5E7147209E9339A3BE95DCF","12C01255156BCEB7603FF2C6C26888ACBF98240FC5E7147209E9339A3BE95DCF"
"steps/step_04_structure_retrieval_index/scripts/freeze_step4_patches_set.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_structure_retrieval_index\scripts\freeze_step4_patches_set.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_structure_retrieval_index\scripts\freeze_step4_patches_set.py","2064","2064","2026-03-05T19:25:27.3968137Z","2026-03-05T19:25:27.3968137Z","5481B8F481D989386BD885AF5A74B7DB10D77435CD7E9D45A708F21A55C2075F","5481B8F481D989386BD885AF5A74B7DB10D77435CD7E9D45A708F21A55C2075F"
"steps/step_04_structure_retrieval_index/scripts/run_step4_3.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_structure_retrieval_index\scripts\run_step4_3.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_structure_retrieval_index\scripts\run_step4_3.py","63393","63393","2026-03-06T00:18:27.6855970Z","2026-03-06T00:18:27.6855970Z","16E9E71D8C49D36121B78B92B357CF4843E92D6943283144F94A24A133874FF1","16E9E71D8C49D36121B78B92B357CF4843E92D6943283144F94A24A133874FF1"
"steps/step_04_structure_retrieval_index/scripts/run_step4.py","same","True","True","R:\Thesis Project\KC_L v2 - Copy\steps\step_04_structure_retrieval_index\scripts\run_step4.py","R:\Thesis Project\KC_L v2 - Cleaner\steps\step_04_structure_retrieval_index\scripts\run_step4.py","15180","15180","2026-03-04T12:04:00.3539562Z","2026-03-04T12:04:00.3539562Z","96FE95FF7EE1816C613933ED893D60578F226429ABAF3DCCAA07EFF5E6C41926","96FE95FF7EE1816C613933ED893D60578F226429ABAF3DCCAA07EFF5E6C41926"
